conversation_id,conversation_json,sarcasm,category,sentiment
2236,"[{""speaker"": ""customer"", ""text"": ""the product arrived broken. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,technical_support,negative
113,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! my account is locked. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,delivery_issue,negative
2349,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the item is defective. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,technical_support,negative
57,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the discount code doesn't work. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,general_query,negative
1310,"[{""speaker"": ""customer"", ""text"": ""Amazing! the shipping cost is too high. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,technical_support,negative
696,"[{""speaker"": ""customer"", ""text"": ""Sure, the item is out of stock. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,delivery_issue,negative
1228,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, my refund hasn't been processed. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,billing,negative
3621,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the replacement item. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,product_quality,positive
277,"[{""speaker"": ""customer"", ""text"": ""Amazing! my order was delayed again. You never disappoint.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please give me a moment.""}]",1,delivery_issue,negative
3337,"[{""speaker"": ""customer"", ""text"": ""helping me understand was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,delivery_issue,positive
1834,"[{""speaker"": ""customer"", ""text"": ""the item is out of stock. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,delivery_issue,negative
683,"[{""speaker"": ""customer"", ""text"": ""Superb! my refund hasn't been processed. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,billing,negative
2664,"[{""speaker"": ""customer"", ""text"": ""There seems to be I was charged twice. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,billing,negative
3889,"[{""speaker"": ""customer"", ""text"": ""I appreciate the replacement item. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,delivery_issue,positive
1138,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, my order was cancelled without notice. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,technical_support,negative
4773,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,billing,neutral
4163,"[{""speaker"": ""customer"", ""text"": ""the fast delivery was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,billing,positive
3564,"[{""speaker"": ""customer"", ""text"": ""Thank you for the fast delivery. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,delivery_issue,positive
1347,"[{""speaker"": ""customer"", ""text"": ""Fantastic! my order was cancelled without notice. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,technical_support,negative
2504,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the size is incorrect?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
2379,"[{""speaker"": ""customer"", ""text"": ""the delivery address is wrong. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,product_quality,negative
3347,"[{""speaker"": ""customer"", ""text"": ""Excellent service with resolving this quickly. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,billing,positive
3629,"[{""speaker"": ""customer"", ""text"": ""Really happy with resolving my issue. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,delivery_issue,positive
4742,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,product_quality,neutral
2232,"[{""speaker"": ""customer"", ""text"": ""I have a problem with my order hasn't arrived. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,product_quality,negative
2768,"[{""speaker"": ""customer"", ""text"": ""my refund hasn't been processed. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,general_query,negative
3040,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with processing my refund. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,technical_support,positive
3391,"[{""speaker"": ""customer"", ""text"": ""I appreciate helping me understand. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,delivery_issue,positive
4587,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,general_query,neutral
4528,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,billing,neutral
82,"[{""speaker"": ""customer"", ""text"": ""Lovely! my order hasn't arrived. This is why I shop here.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry for the trouble. Let me fix this for you.""}]",1,technical_support,negative
1973,"[{""speaker"": ""customer"", ""text"": ""my order was delayed again. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,general_query,negative
1715,"[{""speaker"": ""customer"", ""text"": ""Can you help me with my order hasn't arrived?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,technical_support,negative
5362,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,product_quality,neutral
3218,"[{""speaker"": ""customer"", ""text"": ""Really happy with resolving this quickly. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,general_query,positive
1947,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing my package is damaged. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,delivery_issue,negative
2823,"[{""speaker"": ""customer"", ""text"": ""There's an issue with the discount code doesn't work. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,billing,negative
3680,"[{""speaker"": ""customer"", ""text"": ""I appreciate helping me track my order. Very helpful.""}, {""speaker"": ""agent"", ""text"": ""We're happy to assist! Is there anything else?""}]",0,product_quality,positive
1611,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the product doesn't work?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,general_query,negative
2755,"[{""speaker"": ""customer"", ""text"": ""There's an issue with my order was delayed again. Please assist.""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to help. Let me check your account.""}]",0,delivery_issue,negative
5153,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,product_quality,neutral
2759,"[{""speaker"": ""customer"", ""text"": ""my refund hasn't been processed. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,product_quality,negative
5374,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,technical_support,neutral
5086,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,product_quality,neutral
666,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my order was cancelled without notice. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,billing,negative
3722,"[{""speaker"": ""customer"", ""text"": ""Impressed with the customer support. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,technical_support,positive
4690,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,delivery_issue,neutral
1018,"[{""speaker"": ""customer"", ""text"": ""Brilliant! my order was delayed again. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,technical_support,negative
558,"[{""speaker"": ""customer"", ""text"": ""Sure, my account is locked. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,technical_support,negative
3604,"[{""speaker"": ""customer"", ""text"": ""helping me understand exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,product_quality,positive
2894,"[{""speaker"": ""customer"", ""text"": ""There seems to be the product description was misleading. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,general_query,negative
1208,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the product arrived broken. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,general_query,negative
2437,"[{""speaker"": ""customer"", ""text"": ""my order was cancelled without notice. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,delivery_issue,negative
2570,"[{""speaker"": ""customer"", ""text"": ""my payment failed. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,billing,negative
1511,"[{""speaker"": ""customer"", ""text"": ""the product doesn't work. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,general_query,negative
3469,"[{""speaker"": ""customer"", ""text"": ""The the professional service was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,general_query,positive
4366,"[{""speaker"": ""customer"", ""text"": ""Excellent service with fixing the billing error. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,product_quality,positive
267,"[{""speaker"": ""customer"", ""text"": ""Sure, the product doesn't work. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,general_query,negative
2971,"[{""speaker"": ""customer"", ""text"": ""I'm experiencing the product doesn't work. Please help.""}, {""speaker"": ""agent"", ""text"": ""I'm here to help. Let me look into this.""}]",0,delivery_issue,negative
